"","accelY","accelZ","accelMag","gyroX","risk","step"
"45",12.7444973,1.720222831,13.06905044,-0.441262364,0,0
"46",11.28024292,3.56738162,11.97538267,-0.269660503,0,0
"47",10.04605865,3.73114109,10.8634491,-0.430603862,0,0
"48",10.60439777,-0.042062532,11.24371637,-0.189721733,0,0
"49",10.46653461,-1.970651984,11.76178621,0.547846615,0,0
"50",10.42342472,-2.465373278,11.72762294,0.688538969,0,0
"51",10.48240185,-0.728235602,10.69883653,0.35705933,0,0
"52",10.42477131,1.281036019,10.6481509,0.063950755,0,0
"53",9.910141945,1.907333732,10.64474125,-0.164141268,0,0
"54",10.96230412,0.302221537,12.3433674,-0.34000659,0,0
"55",9.347910881,-0.825832665,11.60708912,-0.410352379,0,0
"56",9.013057709,-0.673000515,10.58437056,-0.434867054,0,0
"57",8.224197388,-0.439785451,8.818818986,-0.588349283,0,0
"58",7.954907894,0.069455564,8.206096467,-0.669353843,0,0
"59",6.968159676,-0.693807244,7.121207315,-0.642707586,0,0
"60",7.495512962,-2.47360611,8.234835936,-0.558505654,0,1
"61",10.6740036,-2.468067646,11.80347821,-0.395430684,0,0
"62",9.528884888,-0.962648153,10.534549,-0.120441459,0,0
"63",7.211104393,-0.878223717,8.269839851,0.089531213,0,0
"64",5.711672306,-1.9823277,6.913727592,0.380508184,0,0
"65",5.81855011,-1.542691946,6.567797167,0.634180129,0,0
"66",7.078779697,-1.872306466,7.666762503,0.619258702,0,0
"67",8.592132568,-1.423240304,9.224243596,0.492422491,0,0
"68",9.45613575,-0.13516891,9.980008551,0.370915502,0,0
"69",8.657247543,0.050445098,9.040704867,0.16200915,0,0
"70",7.921377182,-0.598754883,8.649328887,-0.118309863,0,0
"71",8.469388008,-1.075363755,9.552788484,-0.188655928,0,0
"72",8.468789101,-1.280287623,9.348655204,-0.028778385,0,0
"73",9.586215019,-0.996926904,10.50993604,-0.027712587,0,0
"74",10.08931923,-1.715582371,10.80461124,-0.052226719,0,0
"75",9.677375794,-2.321372747,10.6379427,-0.057556238,0,0
"76",9.615405083,-1.710043907,10.77332348,-0.108717158,0,0
"77",8.300688744,-0.775387585,9.831578071,-0.156680152,0,0
"78",9.012458801,-1.438358903,10.766452,0.16307494,0,0
"79",12.51861763,-3.335364103,14.48856455,0.93475008,0,0
"80",16.11803246,-4.599185944,17.79122393,2.014456034,0,0
"81",18.40332985,-2.326911211,19.33078214,2.522866488,0,0
"82",15.43111038,-0.62539947,15.92253194,2.631583214,0,0
"83",11.6459322,-2.669997692,12.1154521,2.500483751,0,0
"84",9.328900337,-3.381168842,10.62986841,1.906805277,0,0
"85",10.44198608,-3.689976692,12.85553581,0.93475008,0,0
"86",13.60625553,-1.800605655,15.44360083,0.490290612,0,0
"87",13.4685421,-0.274080038,15.1543768,0.173733175,0,0
"88",10.97397995,-0.727636874,12.10303135,-0.241948456,0,0
"89",8.453371048,-1.927541614,8.956211377,-0.797256172,0,0
"90",7.48054409,-2.233804703,7.896741857,-1.23212266,0,4
"91",5.957760811,-2.810106278,6.655563964,-1.274756908,0,0
"92",5.149741173,-3.175795794,6.053063668,-1.439963698,0,0
